product_id_1,product_name_1,product_type_1,product_id_2,product_name_2,product_type_2,compatibility_type,compatibility_score,notes
P19108,Hộp đựng linh kiện,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích hoàn toàn,0.96,Cần adapter chuyển đổi
P19108,Hộp đựng linh kiện,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích một phần,0.53,Cần cấu hình thêm
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19110,Giá đỡ bo mạch,Phụ kiện điện tử,Tương thích một phần,0.68,Cần cài đặt driver
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19111,Giá đỡ bo mạch,Phụ kiện điện tử,Tương thích hoàn toàn,0.84,Cần adapter chuyển đổi
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19112,Keo dẫn điện,Phụ kiện điện tử,Không tương thích,0.26,Cần cập nhật firmware
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19113,Keo dẫn điện,Phụ kiện điện tử,Tương thích một phần,0.56,Cần driver phù hợp
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19114,Tản nhiệt,Phụ kiện điện tử,Tương thích hoàn toàn,0.89,Cần nguồn điện phù hợp
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19115,Quạt làm mát,Phụ kiện điện tử,Không tương thích,0.03,Cần adapter chuyển đổi
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích một phần,0.65,Cần firmware tương thích
P19109,Hộp đựng linh kiện,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích một phần,0.76,Có thể kết nối trực tiếp
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19111,Giá đỡ bo mạch,Phụ kiện điện tử,Tương thích một phần,0.55,Cần firmware tương thích
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19112,Keo dẫn điện,Phụ kiện điện tử,Tương thích hoàn toàn,0.96,Cần nguồn điện phù hợp
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19113,Keo dẫn điện,Phụ kiện điện tử,Tương thích hoàn toàn,0.91,Cần phần mềm hỗ trợ
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19114,Tản nhiệt,Phụ kiện điện tử,Tương thích hoàn toàn,0.92,Cần thiết bị trung gian
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19115,Quạt làm mát,Phụ kiện điện tử,Tương thích một phần,0.64,Cần thiết bị trung gian
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích một phần,0.57,Cần nguồn điện phù hợp
P19110,Giá đỡ bo mạch,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích hoàn toàn,0.83,Cần nguồn điện phù hợp
P19111,Giá đỡ bo mạch,Phụ kiện điện tử,P19112,Keo dẫn điện,Phụ kiện điện tử,Không tương thích,0.09,Cần phần mềm hỗ trợ
P19111,Giá đỡ bo mạch,Phụ kiện điện tử,P19113,Keo dẫn điện,Phụ kiện điện tử,Tương thích hoàn toàn,0.82,Cần cài đặt driver
P19111,Giá đỡ bo mạch,Phụ kiện điện tử,P19114,Tản nhiệt,Phụ kiện điện tử,Không tương thích,0.14,Cần nguồn điện phù hợp
P19111,Giá đỡ bo mạch,Phụ kiện điện tử,P19115,Quạt làm mát,Phụ kiện điện tử,Tương thích hoàn toàn,0.88,Cần cấu hình thêm
P19111,Giá đỡ bo mạch,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích một phần,0.63,Cần driver phù hợp
P19111,Giá đỡ bo mạch,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích một phần,0.68,Cần nguồn điện phù hợp
P19112,Keo dẫn điện,Phụ kiện điện tử,P19113,Keo dẫn điện,Phụ kiện điện tử,Tương thích hoàn toàn,0.82,Cần adapter chuyển đổi
P19112,Keo dẫn điện,Phụ kiện điện tử,P19114,Tản nhiệt,Phụ kiện điện tử,Tương thích hoàn toàn,0.86,Cần cấu hình thêm
P19112,Keo dẫn điện,Phụ kiện điện tử,P19115,Quạt làm mát,Phụ kiện điện tử,Tương thích hoàn toàn,1.0,Cần thiết bị trung gian
P19112,Keo dẫn điện,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích một phần,0.75,Cần phần mềm hỗ trợ
P19112,Keo dẫn điện,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích một phần,0.52,Cần cấu hình thêm
P19113,Keo dẫn điện,Phụ kiện điện tử,P19114,Tản nhiệt,Phụ kiện điện tử,Không tương thích,0.2,Cần firmware tương thích
P19113,Keo dẫn điện,Phụ kiện điện tử,P19115,Quạt làm mát,Phụ kiện điện tử,Tương thích một phần,0.61,Cần cài đặt driver
P19113,Keo dẫn điện,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích một phần,0.66,Có thể kết nối trực tiếp
P19113,Keo dẫn điện,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích hoàn toàn,0.81,Cần cập nhật firmware
P19114,Tản nhiệt,Phụ kiện điện tử,P19115,Quạt làm mát,Phụ kiện điện tử,Tương thích hoàn toàn,0.87,Cần cấu hình thêm
P19114,Tản nhiệt,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Không tương thích,0.25,Có thể kết nối trực tiếp
P19114,Tản nhiệt,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích hoàn toàn,0.91,Cần phần mềm hỗ trợ
P19115,Quạt làm mát,Phụ kiện điện tử,P19116,Chất tản nhiệt,Phụ kiện điện tử,Tương thích một phần,0.66,Cần cấu hình thêm
P19115,Quạt làm mát,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Tương thích một phần,0.68,Cần cập nhật firmware
P19116,Chất tản nhiệt,Phụ kiện điện tử,P19117,Kẹp kẹp điện tử,Phụ kiện điện tử,Không tương thích,0.22,Cần cấu hình thêm
P20101,Ăng-ten,Linh kiện RF & Wireless,P20102,Ăng-ten,Linh kiện RF & Wireless,Tương thích một phần,0.51,Cần cập nhật firmware
P20101,Ăng-ten,Linh kiện RF & Wireless,P20103,Ăng-ten,Linh kiện RF & Wireless,Không tương thích,0.06,Cần phần mềm hỗ trợ
P20101,Ăng-ten,Linh kiện RF & Wireless,P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.98,Cần driver phù hợp
P20101,Ăng-ten,Linh kiện RF & Wireless,P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích một phần,0.63,Cần driver phù hợp
P20101,Ăng-ten,Linh kiện RF & Wireless,P20106,Bộ phát RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.99,Cần nguồn điện phù hợp
P20101,Ăng-ten,Linh kiện RF & Wireless,P20107,Bộ phát RF,Linh kiện RF & Wireless,Tương thích một phần,0.61,Cần thiết bị trung gian
P20101,Ăng-ten,Linh kiện RF & Wireless,P20108,Bộ thu RF,Linh kiện RF & Wireless,Tương thích một phần,0.74,Cần phần mềm hỗ trợ
P20101,Ăng-ten,Linh kiện RF & Wireless,P20109,Bộ thu RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.85,Cần cập nhật firmware
P20101,Ăng-ten,Linh kiện RF & Wireless,P20110,Module transceiver,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.94,Cần phần mềm hỗ trợ
P20101,Ăng-ten,Linh kiện RF & Wireless,P20111,Module transceiver,Linh kiện RF & Wireless,Tương thích một phần,0.5,Cần cài đặt driver
P20101,Ăng-ten,Linh kiện RF & Wireless,P20112,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.86,Cần thiết bị trung gian
P20101,Ăng-ten,Linh kiện RF & Wireless,P20113,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích một phần,0.6,Cần phần mềm hỗ trợ
P20101,Ăng-ten,Linh kiện RF & Wireless,P20114,Bộ chuyển mạch RF,Linh kiện RF & Wireless,Tương thích một phần,0.72,Cần cài đặt driver
P20101,Ăng-ten,Linh kiện RF & Wireless,P20115,Cable RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.86,Cần cập nhật firmware
P20101,Ăng-ten,Linh kiện RF & Wireless,P20116,Connector RF,Linh kiện RF & Wireless,Tương thích một phần,0.73,Cần phần mềm hỗ trợ
P20102,Ăng-ten,Linh kiện RF & Wireless,P20103,Ăng-ten,Linh kiện RF & Wireless,Tương thích một phần,0.6,Có thể kết nối trực tiếp
P20102,Ăng-ten,Linh kiện RF & Wireless,P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.89,Có thể kết nối trực tiếp
P20102,Ăng-ten,Linh kiện RF & Wireless,P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.81,Cần cấu hình thêm
P20102,Ăng-ten,Linh kiện RF & Wireless,P20106,Bộ phát RF,Linh kiện RF & Wireless,Tương thích một phần,0.6,Cần cập nhật firmware
P20102,Ăng-ten,Linh kiện RF & Wireless,P20107,Bộ phát RF,Linh kiện RF & Wireless,Tương thích một phần,0.52,Cần cấu hình thêm
P20102,Ăng-ten,Linh kiện RF & Wireless,P20108,Bộ thu RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.8,Cần nguồn điện phù hợp
P20102,Ăng-ten,Linh kiện RF & Wireless,P20109,Bộ thu RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.96,Cần cập nhật firmware
P20102,Ăng-ten,Linh kiện RF & Wireless,P20110,Module transceiver,Linh kiện RF & Wireless,Tương thích một phần,0.77,Cần nguồn điện phù hợp
P20102,Ăng-ten,Linh kiện RF & Wireless,P20111,Module transceiver,Linh kiện RF & Wireless,Không tương thích,0.11,Cần cài đặt driver
P20102,Ăng-ten,Linh kiện RF & Wireless,P20112,Bộ lọc RF,Linh kiện RF & Wireless,Không tương thích,0.4,Cần firmware tương thích
P20102,Ăng-ten,Linh kiện RF & Wireless,P20113,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.94,Cần thiết bị trung gian
P20102,Ăng-ten,Linh kiện RF & Wireless,P20114,Bộ chuyển mạch RF,Linh kiện RF & Wireless,Tương thích một phần,0.69,Cần nguồn điện phù hợp
P20102,Ăng-ten,Linh kiện RF & Wireless,P20115,Cable RF,Linh kiện RF & Wireless,Không tương thích,0.01,Cần nguồn điện phù hợp
P20102,Ăng-ten,Linh kiện RF & Wireless,P20116,Connector RF,Linh kiện RF & Wireless,Tương thích một phần,0.5,Cần phần mềm hỗ trợ
P20103,Ăng-ten,Linh kiện RF & Wireless,P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích một phần,0.52,Cần cài đặt driver
P20103,Ăng-ten,Linh kiện RF & Wireless,P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích một phần,0.57,Cần cài đặt driver
P20103,Ăng-ten,Linh kiện RF & Wireless,P20106,Bộ phát RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.83,Cần cấu hình thêm
P20103,Ăng-ten,Linh kiện RF & Wireless,P20107,Bộ phát RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.96,Cần cập nhật firmware
P20103,Ăng-ten,Linh kiện RF & Wireless,P20108,Bộ thu RF,Linh kiện RF & Wireless,Không tương thích,0.38,Cần cập nhật firmware
P20103,Ăng-ten,Linh kiện RF & Wireless,P20109,Bộ thu RF,Linh kiện RF & Wireless,Tương thích một phần,0.57,Cần cấu hình thêm
P20103,Ăng-ten,Linh kiện RF & Wireless,P20110,Module transceiver,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.89,Cần cấu hình thêm
P20103,Ăng-ten,Linh kiện RF & Wireless,P20111,Module transceiver,Linh kiện RF & Wireless,Tương thích một phần,0.56,Cần phần mềm hỗ trợ
P20103,Ăng-ten,Linh kiện RF & Wireless,P20112,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích một phần,0.52,Cần driver phù hợp
P20103,Ăng-ten,Linh kiện RF & Wireless,P20113,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích một phần,0.66,Cần driver phù hợp
P20103,Ăng-ten,Linh kiện RF & Wireless,P20114,Bộ chuyển mạch RF,Linh kiện RF & Wireless,Tương thích một phần,0.64,Cần driver phù hợp
P20103,Ăng-ten,Linh kiện RF & Wireless,P20115,Cable RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.99,Cần nguồn điện phù hợp
P20103,Ăng-ten,Linh kiện RF & Wireless,P20116,Connector RF,Linh kiện RF & Wireless,Tương thích một phần,0.53,Cần nguồn điện phù hợp
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.93,Có thể kết nối trực tiếp
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20106,Bộ phát RF,Linh kiện RF & Wireless,Tương thích một phần,0.69,Cần nguồn điện phù hợp
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20107,Bộ phát RF,Linh kiện RF & Wireless,Tương thích một phần,0.65,Cần thiết bị trung gian
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20108,Bộ thu RF,Linh kiện RF & Wireless,Tương thích một phần,0.78,Cần firmware tương thích
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20109,Bộ thu RF,Linh kiện RF & Wireless,Tương thích một phần,0.58,Cần nguồn điện phù hợp
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20110,Module transceiver,Linh kiện RF & Wireless,Tương thích một phần,0.53,Cần phần mềm hỗ trợ
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20111,Module transceiver,Linh kiện RF & Wireless,Không tương thích,0.17,Cần nguồn điện phù hợp
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20112,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích một phần,0.52,Cần cài đặt driver
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20113,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.86,Cần nguồn điện phù hợp
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20114,Bộ chuyển mạch RF,Linh kiện RF & Wireless,Không tương thích,0.2,Cần cấu hình thêm
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20115,Cable RF,Linh kiện RF & Wireless,Không tương thích,0.23,Cần adapter chuyển đổi
P20104,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20116,Connector RF,Linh kiện RF & Wireless,Tương thích một phần,0.57,Cần adapter chuyển đổi
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20106,Bộ phát RF,Linh kiện RF & Wireless,Tương thích một phần,0.58,Cần adapter chuyển đổi
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20107,Bộ phát RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.84,Cần adapter chuyển đổi
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20108,Bộ thu RF,Linh kiện RF & Wireless,Tương thích một phần,0.77,Cần driver phù hợp
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20109,Bộ thu RF,Linh kiện RF & Wireless,Tương thích một phần,0.73,Cần driver phù hợp
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20110,Module transceiver,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.84,Cần phần mềm hỗ trợ
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20111,Module transceiver,Linh kiện RF & Wireless,Tương thích một phần,0.51,Cần firmware tương thích
P20105,Bộ khuếch đại RF,Linh kiện RF & Wireless,P20112,Bộ lọc RF,Linh kiện RF & Wireless,Tương thích hoàn toàn,0.97,Cần cài đặt driver
